Datetime,Water Level (m)
2023-11-01 18:00:00,-0.43391573
2023-11-01 19:00:00,0.045441687
2023-11-01 20:00:00,0.3465116
2023-11-01 21:00:00,0.5621903
2023-11-01 22:00:00,0.7194811
2023-11-01 23:00:00,0.7740776
2023-11-02 00:00:00,0.68390745
2023-11-02 01:00:00,0.46990004
2023-11-02 02:00:00,0.28209814
2023-11-02 03:00:00,0.123459056
2023-11-02 04:00:00,-0.032994032
2023-11-02 05:00:00,-0.17661309
2023-11-02 06:00:00,-0.29159713
2023-11-02 07:00:00,-0.24003705
2023-11-02 08:00:00,0.12262456
2023-11-02 09:00:00,0.3169491
2023-11-02 10:00:00,0.40379775
2023-11-02 11:00:00,0.41935152
2023-11-02 12:00:00,0.3229735
2023-11-02 13:00:00,0.14607869
2023-11-02 14:00:00,0.009603764
2023-11-02 15:00:00,-0.106377415
2023-11-02 16:00:00,-0.2209003
2023-11-02 17:00:00,-0.3208627
2023-11-02 18:00:00,-0.3659751
2023-11-02 19:00:00,-0.13717926
2023-11-02 20:00:00,0.2356786
2023-11-02 21:00:00,0.4441375
2023-11-02 22:00:00,0.5990933
2023-11-02 23:00:00,0.7054105
2023-11-03 00:00:00,0.70459044
2023-11-03 01:00:00,0.5515654
2023-11-03 02:00:00,0.36374503
2023-11-03 03:00:00,0.21474467
2023-11-03 04:00:00,0.075277165
2023-11-03 05:00:00,-0.05632104
2023-11-03 06:00:00,-0.16439477
2023-11-03 07:00:00,-0.22449662
2023-11-03 08:00:00,-0.11309626
2023-11-03 09:00:00,0.123038314
2023-11-03 10:00:00,0.24834013
2023-11-03 11:00:00,0.29962793
2023-11-03 12:00:00,0.30022147
2023-11-03 13:00:00,0.20997594
2023-11-03 14:00:00,0.07102624
2023-11-03 15:00:00,-0.042553265
2023-11-03 16:00:00,-0.138256
2023-11-03 17:00:00,-0.22456448
2023-11-03 18:00:00,-0.2785897
2023-11-03 19:00:00,-0.199564
2023-11-03 20:00:00,0.13082191
2023-11-03 21:00:00,0.33334523
2023-11-03 22:00:00,0.4531753
2023-11-03 23:00:00,0.54440796
2023-11-04 00:00:00,0.5898317
2023-11-04 01:00:00,0.53818655
2023-11-04 02:00:00,0.39983976
2023-11-04 03:00:00,0.25955686
2023-11-04 04:00:00,0.14645027
2023-11-04 05:00:00,0.039612178
2023-11-04 06:00:00,-0.06000909
2023-11-04 07:00:00,-0.14051877
2023-11-04 08:00:00,-0.175868
2023-11-04 09:00:00,-0.09516814
2023-11-04 10:00:00,0.060169138
2023-11-04 11:00:00,0.14393623
2023-11-04 12:00:00,0.17711918
2023-11-04 13:00:00,0.1751472
2023-11-04 14:00:00,0.110184476
2023-11-04 15:00:00,0.017864412
2023-11-04 16:00:00,-0.06465103
2023-11-04 17:00:00,-0.12888762
2023-11-04 18:00:00,-0.17638333
2023-11-04 19:00:00,-0.18173066
2023-11-04 20:00:00,-0.06583275
2023-11-04 21:00:00,0.16627963
